"","uf_sigla","cod_regsaude","regiao_saude","nec_med","oferta_med","rr_med","ra_med","ano","nec_enf","oferta_enf","rr_enf","classificacao","cenario"
"485","BA",29010,"Irecê",45.9825422833752,19.8920865447186,43.2600842774857,-26.0904557386566,2023,79.4104157287763,20.0567240672407,25.2570445365048,"Ambos déficit","Cenário 2"
"486","BA",29011,"Itaberaba",39.507433112148,15.1958227277672,38.4631992785546,-24.3116103843809,2023,42.0274738849205,16.6419150622349,39.5977048437498,"Ambos déficit","Cenário 2"
"487","BA",29012,"Itabuna",66.2532138787859,23.1670055507965,34.9673686670987,-43.0862083279894,2023,69.9769070449563,27.4259024358865,39.1927902990438,"Ambos déficit","Cenário 2"
"488","BA",29013,"Itapetinga",34.6639141944999,11.0308752801825,31.8223591781587,-23.6330389143174,2023,35.2567362741067,13.0481183064425,37.0088660646258,"Ambos déficit","Cenário 2"
"489","BA",29014,"Jacobina",54.1215357577191,22.3307541323453,41.2603852047203,-31.7907816253737,2023,60.9580738577284,26.0468294487878,42.7290887005045,"Ambos déficit","Cenário 2"
"490","BA",29015,"Jequié",83.164272700754,23.2610766432726,27.970035554777,-59.9031960574815,2023,82.5551453846195,29.3543759487823,35.5572942328694,"Ambos déficit","Cenário 2"
"491","BA",29016,"Juazeiro",80.4089754116177,32.8792782051911,40.8900598930411,-47.5296972064265,2023,112.531200407319,31.098630796672,27.6355630119532,"Ambos déficit","Cenário 2"
"492","BA",29017,"Paulo Afonso",33.9766280916846,10.2740401921107,30.2385515254387,-23.7025878995739,2023,45.4610770732666,13.0021169966291,28.6005476193942,"Ambos déficit","Cenário 2"
"493","BA",29018,"Porto Seguro",49.7044654365128,17.3602013585638,34.9268445120647,-32.344264077949,2023,80.76661957037,20.6222474153697,25.533131787696,"Ambos déficit","Cenário 2"
"494","BA",29019,"Ribeira do Pombal",36.1291332217793,11.5835154602369,32.0614264093504,-24.5456177615424,2023,50.58840432941,15.4199361789052,30.4811673412293,"Ambos déficit","Cenário 2"
"495","BA",29020,"Salvador",271.442777842652,112.556848044695,41.4661421236787,-158.885929797956,2023,340.10388778515,107.110880410618,31.4935771855338,"Ambos déficit","Cenário 2"
"496","BA",29021,"Santa Maria da Vitória",38.8913393346708,15.6676779113524,40.2857761634992,-23.2236614233184,2023,62.0155515621294,16.9725465383463,27.36821024859,"Ambos déficit","Cenário 2"
"497","BA",29022,"Santo Antônio de Jesus",56.471697877384,20.7043769443973,36.663280408803,-35.7673209329867,2023,72.2849423165313,21.2939193393292,29.4583057783797,"Ambos déficit","Cenário 2"
"498","BA",29023,"Seabra",21.8050565590239,8.85421755226815,40.6062581323774,-12.9508390067558,2023,34.7001451230662,9.45401938645406,27.2448986968925,"Ambos déficit","Cenário 2"
"499","BA",29024,"Senhor do Bonfim",53.4068271986966,22.214977258509,41.5957629833723,-31.1918499401875,2023,55.0568024499854,20.810434032768,37.7981159579193,"Ambos déficit","Cenário 2"
"500","BA",29025,"Serrinha",85.82734070314,31.4029619975482,36.5885296460075,-54.4243787055918,2023,108.546719878582,34.8482322730499,32.1043623538605,"Ambos déficit","Cenário 2"
"501","BA",29026,"Teixeira de Freitas",56.469450615363,17.173511938416,30.4120400522257,-39.295938676947,2023,83.1381198089796,22.5051578016498,27.0696015899304,"Ambos déficit","Cenário 2"
"502","BA",29027,"Valença",50.0523592154066,15.4612191046778,30.8900905912117,-34.5911401107288,2023,52.7530561685365,20.6115183925511,39.0717048254058,"Ambos déficit","Cenário 2"
"503","BA",29028,"Vitória da Conquista",94.8946455071618,33.2470819104377,35.035782822887,-61.6475635967241,2023,114.112096021373,37.5254626882726,32.8847370231848,"Ambos déficit","Cenário 2"
"504","CE",23001,"1ª Região Fortaleza",192.928615375749,204.872096325661,106.190621814525,11.9434809499126,2023,313.406626728942,200.08328346308,63.8414335878507,"Superávit em médicos e déficit de enfermeiros","Cenário 2"
"505","CE",23002,"2ª Região Caucaia",67.4756735497479,24.4963983476189,36.3040441968443,-42.979275202129,2023,105.833410325798,25.6289927230041,24.2163534597513,"Ambos déficit","Cenário 2"
"506","CE",23003,"3ª Região Maracanaú",59.3404492969278,18.9203758725027,31.8844499775,-40.4200734244251,2023,92.0459493861352,19.6233000535244,21.3190261868061,"Ambos déficit","Cenário 2"
"507","CE",23004,"4ª Região Baturité",14.9774353014503,5.5796939678552,37.2540014732357,-9.39774133359505,2023,23.4740177311342,5.65919737931428,24.108345849157,"Ambos déficit","Cenário 2"
"508","CE",23005,"5ª Região Canindé",28.4866628864054,9.18920001610436,32.2579027692629,-19.2974628703011,2023,35.3751886133269,11.1195547145503,31.4332026214588,"Ambos déficit","Cenário 2"
"509","CE",23006,"6ª Região Itapipoca",41.4457537642581,11.9279490008582,28.7796647847302,-29.5178047633999,2023,66.9035854834359,15.2746990315067,22.8309124557882,"Ambos déficit","Cenário 2"
"510","CE",23007,"7ª Região Aracati",18.2835315794553,4.93482312227989,26.9905357224587,-13.3487084571754,2023,18.4101300268014,6.70360587805616,36.412593872488,"Ambos déficit","Cenário 2"
"511","CE",23008,"8ª Região Quixadá",35.258818902035,11.710576563085,33.2131844677562,-23.5482423389501,2023,57.8594548477899,13.5603815674529,23.4367599956239,"Ambos déficit","Cenário 2"
"512","CE",23009,"9ª Região Russas",18.674546632993,6.96395624165514,37.2911663052193,-11.7105903913378,2023,31.7120902817537,7.82252618925646,24.6673307238827,"Ambos déficit","Cenário 2"
"513","CE",23010,"10ª Região Limoeiro do Norte",23.342807095055,8.45043025155509,36.2014312038128,-14.8923768434999,2023,33.5702896081121,10.6470047287081,31.7155581706252,"Ambos déficit","Cenário 2"
"514","CE",23011,"11ª Região Sobral",114.510224143185,26.5428751193613,23.1794805380624,-87.967349023824,2023,116.013149843246,38.8450932597899,33.4833536648875,"Ambos déficit","Cenário 2"
"515","CE",23012,"12ª Região Acaraú",35.270470457662,11.5613072148953,32.7789991595752,-23.7091632427667,2023,54.6215647545688,14.3855824210556,26.3368185911451,"Ambos déficit","Cenário 2"
"516","CE",23013,"13ª Região Tianguá",47.1557140003631,14.4874443639269,30.7225638950465,-32.6682696364362,2023,71.3414084961744,18.1617301277171,25.4574874684329,"Ambos déficit","Cenário 2"
"517","CE",23014,"14ª Região Tauá",18.5922761370424,4.70791155679021,25.321867651322,-13.8843645802522,2023,18.4903623733329,6.59538219617408,35.6692965935923,"Ambos déficit","Cenário 2"
"518","CE",23015,"15ª Região Crateús",38.6023004452289,11.0724277505436,28.6833365442917,-27.5298726946853,2023,50.2940694454733,15.2881727405241,30.3975655759947,"Ambos déficit","Cenário 2"
"519","CE",23016,"16ª Região Camocim",20.7478787438889,5.09701836240213,24.5664553245156,-15.6508603814868,2023,32.8970566406964,8.09819980376059,24.6167913810941,"Ambos déficit","Cenário 2"
"520","CE",23017,"17ª Região Icó",18.8783877950611,6.65566470343013,35.2554718955999,-12.222723091631,2023,25.0255240341678,7.0458991160091,28.1548514484221,"Ambos déficit","Cenário 2"
"521","CE",23018,"18ª Região Iguatú",35.8514830418007,14.1186000124897,39.3807977093396,-21.732883029311,2023,46.7457858713687,14.2464722555437,30.4764846498591,"Ambos déficit","Cenário 2"
"522","CE",23019,"19ª Região Brejo Santo",31.5888894527771,11.0683933149637,35.0388807796174,-20.5204961378134,2023,40.3469208478144,13.137020807187,32.5601570854413,"Ambos déficit","Cenário 2"
"523","CE",23020,"20ª Região Crato",50.5278997244106,20.389156353198,40.3522736238881,-30.1387433712126,2023,65.4843039945039,20.0419221843303,30.6056886334356,"Ambos déficit","Cenário 2"
"524","CE",23021,"21ª Região Juazeiro do Norte",48.4666174649947,18.1707243072805,37.4912161353213,-30.2958931577142,2023,82.4622553595585,20.3973827367383,24.7354170072113,"Ambos déficit","Cenário 2"
"525","CE",23022,"22ª Região Cascavel",38.7233598915769,14.2833712997873,36.8856714391001,-24.4399885917896,2023,59.2765861951232,15.2844280917383,25.7849330955495,"Ambos déficit","Cenário 2"
"526","DF",53001,"Distrito Federal",209.120480015527,177.435540565281,84.8484761282619,-31.6849394502458,2023,348.534133359211,294.241377944838,84.42254281063,"Ambos déficit","Cenário 2"
"527","ES",32002,"Metropolitana",190.833940558709,85.3591697463192,44.7295536089708,-105.47477081239,2023,262.744545076246,78.3806068883263,29.8314877919087,"Ambos déficit","Cenário 2"
"528","ES",32004,"Sul",67.298844606888,23.8359079151577,35.4180046543,-43.4629366917303,2023,104.362668855451,24.789344231764,23.7530761752547,"Ambos déficit","Cenário 2"
"529","ES",32005,"Central Norte",108.583421451312,42.1498394091441,38.8179326510207,-66.4335820421674,2023,154.998357398152,44.2164885119568,28.5270690955619,"Ambos déficit","Cenário 2"
"530","GO",52001,"Central",153.421283385765,73.710099058366,48.0442461643527,-79.7111843273987,2023,238.0264206825,62.6829282116681,26.3344413750102,"Ambos déficit","Cenário 2"
"531","GO",52002,"Centro Sul",98.0250937374998,34.8319524305399,35.5337098925056,-63.1931413069599,2023,153.36435816152,33.2035586544121,21.6501141806644,"Ambos déficit","Cenário 2"
"532","GO",52003,"Entorno Norte",40.9854090933406,13.5465298686784,33.052079187077,-27.4388792246622,2023,52.6022812849275,15.6371089131042,29.7270546659443,"Ambos déficit","Cenário 2"
"533","GO",52004,"Entorno Sul",104.480339994177,51.9311726719126,49.7042531396882,-52.5491673222644,2023,176.597067983999,47.5606681698955,26.931742815914,"Ambos déficit","Cenário 2"
"534","GO",52005,"Estrada de Ferro",29.9641518500629,13.3589448598899,44.5830902430893,-16.6052069901731,2023,46.3790239944109,10.9695400882023,23.6519425021195,"Ambos déficit","Cenário 2"
"535","GO",52006,"Nordeste I",6.43028777365529,1.58228734015763,24.6067889315968,-4.84800043349766,2023,9.62262188099086,1.91540046440134,19.9051826839954,"Ambos déficit","Cenário 2"
"536","GO",52007,"Nordeste II",17.2909622042511,7.73956898775624,44.7607767360305,-9.55139321649483,2023,20.0167656183914,8.84151767110512,44.1705610170183,"Ambos déficit","Cenário 2"
"537","GO",52008,"Norte",19.2963582587254,5.97904311703194,30.985344679369,-13.3173151416934,2023,23.9050150187351,7.42385045122475,31.0556192723846,"Ambos déficit","Cenário 2"
"538","GO",52009,"Oeste I",11.6415138839719,3.88142578145397,33.34124599377,-7.76008810251796,2023,18.443251836021,4.98775574145439,27.043797838909,"Ambos déficit","Cenário 2"
"539","GO",52010,"Oeste II",16.3028906559509,5.876577882006,36.0462325732457,-10.4263127739449,2023,19.906613659284,6.05868875796805,30.4355570548908,"Ambos déficit","Cenário 2"
"540","GO",52011,"Pirineus",57.1633615477242,13.9543513677552,24.4113554380547,-43.209010179969,2023,87.8398327971193,18.405882749637,20.9539136898729,"Ambos déficit","Cenário 2"
"541","GO",52012,"Rio Vermelho",21.6026880242184,8.52301332077728,39.4534851923163,-13.0796747034411,2023,35.6508930530984,8.42892301732804,23.6429505560324,"Ambos déficit","Cenário 2"
"542","GO",52013,"São Patrício I",25.3996212444953,8.63462116124304,33.9950784231256,-16.7650000832522,2023,26.4340053798236,10.1368724179335,38.347848811708,"Ambos déficit","Cenário 2"
"543","GO",52014,"Serra da Mesa",19.5074605347528,7.52796460840551,38.5901824329945,-11.9794959263473,2023,20.8216632410684,8.28432039057392,39.7870251509689,"Ambos déficit","Cenário 2"
"544","GO",52015,"Sudoeste I",46.3653341408406,16.9021585525369,36.4543011837128,-29.4631755883037,2023,62.3023288577365,17.9234605683959,28.768524222141,"Ambos déficit","Cenário 2"
"545","GO",52016,"Sudoeste II",26.003046696033,13.1563656765948,50.5954776391717,-12.8466810194383,2023,37.4934034002676,10.8880267668371,29.0398464247163,"Ambos déficit","Cenário 2"
"546","GO",52017,"Sul",21.3721022524789,7.95524900962084,37.2225853855726,-13.4168532428581,2023,35.2276698126305,8.31334053609098,23.5988942223772,"Ambos déficit","Cenário 2"
"547","GO",52018,"São Patrício II",21.1856360131969,6.391162027813,30.167430535632,-14.7944739853839,2023,31.1477017286134,5.97723942924994,19.1899854484577,"Ambos déficit","Cenário 2"
"548","MA",21001,"Açailândia",57.9557753826806,18.7087203976914,32.2810285500593,-39.2470549849893,2023,57.5097580496143,20.4359024980213,35.5346695779715,"Ambos déficit","Cenário 2"
"549","MA",21002,"Bacabal",49.9011653018693,15.5494799298237,31.1605547400738,-34.3516853720456,2023,52.0344244050668,20.0123482477425,38.4598243884751,"Ambos déficit","Cenário 2"
"550","MA",21003,"Balsas",34.324177029511,12.8416866353392,37.4129483841615,-21.4824903941718,2023,54.3626994337869,13.3522463459923,24.5614115653972,"Ambos déficit","Cenário 2"
"551","MA",21004,"Barra do Corda",43.1261107862261,10.482073218368,24.305630689322,-32.6440375678581,2023,64.4285817798531,12.7814825961762,19.8382181371762,"Ambos déficit","Cenário 2"
"552","MA",21005,"Caxias",54.7715009421496,18.9796408639534,34.6524023214189,-35.7918600781962,2023,60.6640910158756,21.3292692711009,35.1596288907043,"Ambos déficit","Cenário 2"
"553","MA",21006,"Chapadinha",77.5206599805755,27.3238085025957,35.2471309060607,-50.1968514779798,2023,78.9017123590062,29.2332478763007,37.0502071530313,"Ambos déficit","Cenário 2"
"554","MA",21007,"Codó",38.9599941766571,13.9763804512699,35.8736718180617,-24.9836137253871,2023,62.2839867146802,15.5366664962358,24.9448812058362,"Ambos déficit","Cenário 2"
"555","MA",21008,"Imperatriz",103.024493289603,41.954294011367,40.7226404826209,-61.0701992782362,2023,114.533519785012,48.1374830198496,42.0291658810515,"Ambos déficit","Cenário 2"
"556","MA",21009,"Itapecuru Mirim",79.2243348121099,25.2106189042964,31.8218120279413,-54.0137159078134,2023,76.3789834998518,25.7892232725918,33.7648160408443,"Ambos déficit","Cenário 2"
"557","MA",21010,"Pedreiras",41.5093396415918,15.2933194820858,36.8430806515702,-26.2160201595059,2023,45.0084057980534,18.3024657811762,40.6645502249,"Ambos déficit","Cenário 2"
"558","MA",21011,"Pinheiro",68.2453490691257,23.0983484117911,33.8460403922834,-45.1470006573346,2023,77.7721108051127,26.1392052327219,33.6099984456171,"Ambos déficit","Cenário 2"
"559","MA",21012,"Presidente Dutra",57.6021743001115,17.4932099251309,30.3690097425664,-40.1089643749806,2023,57.7147445064034,20.8448501460804,36.117027501989,"Ambos déficit","Cenário 2"
"560","MA",21013,"Rosário",62.5912964238755,19.760944073884,31.5713928340142,-42.8303523499915,2023,61.3540964943276,21.3451547802292,34.7901053065016,"Ambos déficit","Cenário 2"
"561","MA",21014,"Santa Inês",80.3790589830976,26.3781430946792,32.8171832668831,-54.0009158884184,2023,81.7586310831045,30.2608504499218,37.0124230910407,"Ambos déficit","Cenário 2"
"562","MA",21015,"São João dos Patos",49.4439689754588,15.3873837376142,31.1208506445985,-34.0565852378447,2023,48.9844818137828,17.3587211559562,35.4371844167839,"Ambos déficit","Cenário 2"
"563","MA",21016,"São Luís",138.502838468107,45.0333380650453,32.5143791731135,-93.4695004030617,2023,222.835974646776,50.5998817072017,22.7072319841574,"Ambos déficit","Cenário 2"
"564","MA",21017,"Timon",31.1642508931601,10.2430879676945,32.8680705427854,-20.9211629254656,2023,50.9259828272529,11.8570391604557,23.2828872457429,"Ambos déficit","Cenário 2"
"565","MA",21018,"Viana",47.1662275777819,17.6889152610748,37.5033496836354,-29.4773123167071,2023,49.6079813120884,19.3239255129357,38.9532591366037,"Ambos déficit","Cenário 2"
"566","MA",21019,"Zé Doca",60.8165858008048,18.1314240076671,29.8132882155762,-42.6851617931377,2023,60.3674162812414,21.4627681495088,35.5535642763267,"Ambos déficit","Cenário 2"
"567","MG",31001,"Alfenas / Machado",40.7146791041321,18.814022079837,46.2094323074932,-21.9006570242951,2023,39.6408040075733,13.6263643847911,34.3745913483183,"Ambos déficit","Cenário 2"
"568","MG",31002,"Guaxupé",14.3702504303322,6.19416250993999,43.1040679490565,-8.17608792039225,2023,19.443635168281,5.66406419431793,29.1306854160579,"Ambos déficit","Cenário 2"
"569","MG",31003,"Itajubá",15.3786623212839,21.2728125848912,138.326807237648,5.8941502636073,2023,25.6311038688065,20.9324475835329,81.6681469931075,"Superávit em médicos e déficit de enfermeiros","Cenário 2"
"570","MG",31004,"Lavras",16.4083010405791,5.24790844889695,31.9832530858523,-11.1603925916821,2023,23.800913206205,4.43556729937553,18.6361223241601,"Ambos déficit","Cenário 2"
"571","MG",31006,"Poços de Caldas",21.6672125033325,9.15334322453015,42.2451352388884,-12.5138692788024,2023,21.8284377183573,7.95497270762353,36.4431610281186,"Ambos déficit","Cenário 2"
"572","MG",31007,"Pouso Alegre",49.1355071683719,44.4454655743388,90.4548831093534,-4.69004159403311,2023,73.7345593497176,43.3420410419273,58.7811759155692,"Ambos déficit","Cenário 2"
"573","MG",31008,"São Lourenço",25.4873245803011,13.1779254745064,51.7038398164847,-12.3093991057947,2023,28.974247024526,12.5228823953643,43.220734553564,"Ambos déficit","Cenário 2"
"574","MG",31009,"São Sebastião do Paraíso",11.7348960180768,4.20708047724787,35.8510247621041,-7.52781554082891,2023,17.9105126175454,4.58052451406322,25.5745025945045,"Ambos déficit","Cenário 2"
"575","MG",31010,"Três Corações",11.5783758505305,3.80979400906191,32.9043905487605,-7.76858184146855,2023,16.9076921508045,3.19758978016445,18.9120416414271,"Ambos déficit","Cenário 2"
"576","MG",31011,"Três Pontas",10.2824148370636,5.3656632248728,52.1829094614229,-4.91675161219077,2023,17.1317135253024,4.10957921294329,23.9881387630824,"Ambos déficit","Cenário 2"
